ID;Количество комнат;Тип;район;Адрес;Площадь, м2;Этаж;Цена;Ремонт;Ссылка на объявление
299629872;1;Продажа квартиры в новостройке;Правобережный;Иркутская область, Иркутск, улица Петрова, 16;40.71;13/16;6061895;;https://www.cian.ru/sale/flat/299629872
299629882;1;Продажа квартиры в новостройке;Правобережный;Иркутская область, Иркутск, улица Петрова, 16;40.1;13/16;6085018;;https://www.cian.ru/sale/flat/299629882
299630228;1;Продажа квартиры в новостройке;Правобережный;Иркутская область, Иркутск, улица Петрова, 18;40.71;13/16;6061895;;https://www.cian.ru/sale/flat/299630228
299630215;1;Продажа квартиры в новостройке;Правобережный;Иркутская область, Иркутск, улица Петрова, 18;41.33;12/16;6145847;;https://www.cian.ru/sale/flat/299630215
299630159;1;Продажа квартиры в новостройке;Правобережный;Иркутская область, Иркутск, улица Петрова, 18;41.33;10/16;6145847;;https://www.cian.ru/sale/flat/299630159
299630107;1;Продажа квартиры в новостройке;Правобережный;Иркутская область, Иркутск, улица Петрова, 18;41.33;8/16;6145847;;https://www.cian.ru/sale/flat/299630107
299629811;1;Продажа квартиры в новостройке;Правобережный;Иркутская область, Иркутск, улица Петрова, 16;41.33;9/16;6145847;;https://www.cian.ru/sale/flat/299629811
299630188;1;Продажа квартиры в новостройке;Правобережный;Иркутская область, Иркутск, улица Петрова, 18;41.33;11/16;6145847;;https://www.cian.ru/sale/flat/299630188
299629857;1;Продажа квартиры в новостройке;Правобережный;Иркутская область, Иркутск, улица Петрова, 16;41.33;12/16;6145847;;https://www.cian.ru/sale/flat/299629857
299629824;1;Продажа квартиры в новостройке;Правобережный;Иркутская область, Иркутск, улица Петрова, 16;41.33;10/16;6145847;;https://www.cian.ru/sale/flat/299629824
299835129;;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, улица Пискунова, 132;39.69;10/17;7200000;;https://www.cian.ru/sale/flat/299835129
293372112;;Продажа квартиры в новостройке;Октябрьский;Иркутская область, Иркутск, Байкальская улица, 418;48.93;7/9;9859395;;https://www.cian.ru/sale/flat/293372112
297106758;2;Продажа квартиры;Октябрьский;Иркутская область, Иркутск, Байкальская улица, 237;37.3;3/5;4450000;Дизайнерский;https://www.cian.ru/sale/flat/297106758
299088302;2;Продажа квартиры;Октябрьский;Иркутская область, Иркутск, Красноярская улица, 81;43.1;4/5;5090000;Косметический;https://www.cian.ru/sale/flat/299088302
299765835;2;Продажа квартиры;Октябрьский;Иркутская область, Иркутск, Байкальская улица, 216А;35.1;4/9;5500000;Косметический;https://www.cian.ru/sale/flat/299765835
298728440;2;Продажа квартиры;Октябрьский;Иркутская область, Иркутск, улица Ядринцева, 90;55.1;9/9;8000000;Косметический;https://www.cian.ru/sale/flat/298728440
298296152;;Продажа квартиры;Октябрьский;Иркутская область, Иркутск, улица Пискунова, 148/2;29.1;4/16;4000000;Косметический;https://www.cian.ru/sale/flat/298296152
